Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
17-09-2024,46.5548,-0.001308569,-0.001309426,0.331689512,0.000509521,0.000893337,77270.1,0,28.78096731,0.64,-0.39047619,0.698333333,6.5,6.25,6.75,4.5,6.779,194.2,0.621761658,-0.279,5.878,0.5,891.78,46.6158,-0.001308569,-0.011867594,46.6158,-0.001308569,0.000257937,-0.001566506,0.281623171,-0.001308569,0.897466206
19-09-2024,46.652,0.002087862,0.002085685,0.334469896,0.000581806,0.000930879,77270.1,0,28.78096731,0.64,0.103448276,0.696333333,6.5,6.25,6.75,4.5,6.758,194.2,0.621761658,-0.258,5.878,0.5,893.03,46.652,0,-0.011867594,46.652,0,0.000257937,0.001829926,0.347918282,0,1.152364553
20-09-2024,46.644,-0.000171482,-0.000171497,0.334241058,0.000543372,0.000937585,77270.1,0,28.78096731,0.64,0,0.71,6.5,6.25,6.75,4.5,6.761,194.2,0.621761658,-0.261,5.878,0.5,892.87,46.652,-0.000171482,-0.011867594,46.652,-0.000171482,0.000257937,-0.000429419,0.304436884,-0.000171482,1.017806957
23-09-2024,46.6734,0.000630306,0.000630108,0.335082038,0.00058857,0.000906466,77270.1,0,28.78096731,0.64,0.103448276,0.71,6.5,6.25,6.75,4.5,6.767,194.2,0.621761658,-0.267,5.878,0.5,892.49,46.6734,0,-0.011867594,46.6734,0,0.000257937,0.00037237,0.364749825,0,1.28933086
24-09-2024,46.7067,0.000713468,0.000713214,0.336034577,0.000617368,0.000895839,77270.1,0,28.78096731,0.64,-0.39047619,0.71,6.5,6.25,6.75,4.5,6.761,194.2,0.621761658,-0.261,5.878,0.5,892.84,46.7067,0,-0.011867594,46.7067,0,0.000257937,0.000455532,0.401223052,0,1.399922396
25-09-2024,46.8214,0.00245575,0.00245274,0.339315545,0.00068047,0.000956475,77270.1,0,28.78096731,0.64,0,0.71,6.5,6.25,6.75,4.5,6.738,194.2,0.621761658,-0.238,5.878,0.5,894.26,46.8214,0,-0.011867594,46.8214,0,0.000257937,0.002197814,0.441760441,0,1.645692518
26-09-2024,46.9206,0.002118689,0.002116448,0.342153139,0.00074884,0.000984065,77270.1,0,28.78096731,0.64,0,0.71,6.5,6.25,6.75,4.5,6.718,194.2,0.621761658,-0.218,5.878,0.5,895.48,46.9206,0,-0.011867594,46.9206,0,0.000257937,0.001860753,0.498852971,0,1.911983861
27-09-2024,46.794,-0.002698175,-0.002701822,0.338531774,0.000598162,0.001146687,77270.1,0,28.78096731,0.64,0,0.696333333,6.5,6.25,6.75,4.5,6.759,194.2,0.621761658,-0.259,5.878,0.5,892.97,46.9206,-0.002698175,-0.011867594,46.9206,-0.002698175,0.000257937,-0.002956112,0.296702752,-0.002698175,0.629420317
30-09-2024,46.8416,0.001017224,0.001016707,0.339893361,0.000631199,0.001143912,77270.1,0,28.78096731,0.64,0.103448276,0.712,6.5,6.25,6.75,4.5,6.75,194.2,0.621761658,-0.25,5.878,0.5,893.55,46.9206,-0.001683695,-0.011867594,46.9206,-0.001683695,0.000257937,0.000759288,0.326303586,0,0.690539505
01-10-2024,46.9543,0.002405981,0.002403091,0.343117119,0.000654905,0.001173695,78237.51,1.25198492,30.3932856,0.64,0.103448276,,6.5,6.25,6.75,4.5,6.732,196.8,1.338825953,-0.232,5.161,0.5,894.67,46.9543,0,-0.011867594,46.9543,0,0.000257937,0.002148045,0.33822121,0,0.734395855
03-10-2024,46.8401,-0.002432152,-0.002435115,0.339850454,0.000532205,0.001295546,78237.51,0,30.3932856,,,,6.5,6.25,6.75,4.5,6.777,196.8,1.338825953,-0.277,5.161,0.5,891.88,46.9543,-0.002432152,-0.011867594,46.9543,-0.002432152,0.000257937,-0.002690089,0.211700866,-0.002432152,0.404615064
04-10-2024,46.6258,-0.00457514,-0.004585638,0.333720451,0.000369288,0.001596495,78237.51,0,30.3932856,0.64,0,0.806,6.5,6.25,6.75,4.5,6.829,196.8,1.338825953,-0.329,5.161,0.5,888.66,46.9543,-0.006996164,-0.011867594,46.9543,-0.006996164,0.000257937,-0.004833076,0.06974729,-0.00457514,0.107375516
07-10-2024,46.6251,-1.50E-05,-1.50E-05,0.333700428,0.000365751,0.00159725,78237.51,0,30.3932856,0.64,0,0.776666667,6.5,6.25,6.75,4.5,6.846,196.8,1.338825953,-0.346,5.161,0.5,887.66,46.9543,-0.007011072,-0.011867594,46.9543,-0.007011072,0.000257937,-0.00027295,0.067500273,-1.50E-05,0.103985629
08-10-2024,46.7365,0.002389271,0.002386421,0.336887,0.000453923,0.00163433,78237.51,0,30.3932856,,,,6.5,6.25,6.75,4.5,6.806,196.8,1.338825953,-0.306,5.161,0.5,890.05,46.9543,-0.004638553,-0.011867594,46.9543,-0.004638553,0.000257937,0.002131335,0.11991825,0,0.188592395
09-10-2024,46.859,0.002621078,0.002617649,0.340391084,0.000512518,0.001680374,78237.51,0,30.3932856,0.64,0,0.745333333,6.5,6.25,6.75,4.5,6.766,196.8,1.338825953,-0.266,5.161,0.5,892.51,46.9543,-0.002029633,-0.011867594,46.9543,-0.002029633,0.000257937,0.002363141,0.151502691,0,0.244977055
10-10-2024,46.8442,-0.000315841,-0.000315891,0.339967734,0.000518098,0.001677228,78237.51,0,30.3932856,0.64,0,0.781333333,6.5,6.25,6.75,4.5,6.776,196.8,1.338825953,-0.276,5.161,0.5,891.94,46.9543,-0.002344833,-0.011867594,46.9543,-0.002344833,0.000257937,-0.000573778,0.155113895,-0.000315841,0.250344955
11-10-2024,46.8069,-0.000796257,-0.000796574,0.338900776,0.000491339,0.00169201,78237.51,0,30.3932856,,,,6.5,6.25,6.75,4.5,6.788,196.8,1.338825953,-0.288,5.161,0.5,891.38,46.9543,-0.003139223,-0.011867594,46.9543,-0.003139223,0.000257937,-0.001054193,0.137944029,-0.000796257,0.224671605
14-10-2024,46.8665,0.001273317,0.001272507,0.34060562,0.000527857,0.001696825,78237.51,0,30.3932856,0.64,0.103448276,0.748333333,6.5,6.25,6.75,4.5,6.782,196.8,1.338825953,-0.282,5.161,0.5,891.39,46.9543,-0.001869903,-0.011867594,46.9543,-0.001869903,0.000257937,0.00101538,0.159073904,0,0.259823395
15-10-2024,46.9185,0.001109535,0.001108919,0.342093068,0.000563758,0.001697377,78237.51,0,30.3932856,0.64,-0.378640777,0.763333333,6.5,6.25,6.75,4.5,6.769,196.8,1.338825953,-0.269,5.161,0.5,891.93,46.9543,-0.000762443,-0.011867594,46.9543,-0.000762443,0.000257937,0.000851598,0.180172852,0,0.294381075
16-10-2024,46.8977,-0.000443322,-0.00044342,0.341498089,0.000558807,0.001700181,78237.51,0,30.3932856,0.64,0,0.749666667,6.5,6.25,6.75,4.5,6.773,196.8,1.338825953,-0.273,5.161,0.5,891.56,46.9543,-0.001205427,-0.011867594,46.9543,-0.001205427,0.000257937,-0.000701258,0.176963624,-0.000443322,0.289695206
17-10-2024,46.8644,-0.000710056,-0.000710308,0.34054555,0.000511504,0.00171553,78237.51,0,30.3932856,0.64,0,0.749666667,6.5,6.25,6.75,4.5,6.784,196.8,1.338825953,-0.284,5.161,0.5,890.9,46.9543,-0.001914628,-0.011867594,46.9543,-0.001914628,0.000257937,-0.000967993,0.14780732,-0.000710056,0.244629972
18-10-2024,46.7955,-0.001470199,-0.001471281,0.338574681,0.000418369,0.001745489,78237.51,0,30.3932856,0.64,0,0.749666667,6.5,6.25,6.75,4.5,6.809,196.8,1.338825953,-0.309,5.161,0.5,889.57,46.9543,-0.003382012,-0.011867594,46.9543,-0.003382012,0.000257937,-0.001728136,0.091912653,-0.001470199,0.152931724
21-10-2024,46.7839,-0.000247887,-0.000247918,0.338242866,0.0004021,0.001749477,78237.51,0,30.3932856,0.64,0.103448276,0.736,6.5,6.25,6.75,4.5,6.837,196.8,1.338825953,-0.337,5.161,0.5,888.47,46.9543,-0.003629061,-0.011867594,46.9543,-0.003629061,0.000257937,-0.000505824,0.082403703,-0.000247887,0.137833295
22-10-2024,46.8084,0.000523684,0.000523547,0.338943683,0.000423955,0.001746668,78237.51,0,30.3932856,0.64,-0.39047619,0.736666667,6.5,6.25,6.75,4.5,6.832,196.8,1.338825953,-0.332,5.161,0.5,888.54,46.9543,-0.003107277,-0.011867594,46.9543,-0.003107277,0.000257937,0.000265748,0.095048554,0,0.158437317
23-10-2024,46.8475,0.00083532,0.000834971,0.34006213,0.000429441,0.001747728,78237.51,0,30.3932856,0.64,0,0.751666667,6.5,6.25,6.75,4.5,6.818,196.8,1.338825953,-0.318,5.161,0.5,889.34,46.9543,-0.002274552,-0.011867594,46.9543,-0.002274552,0.000257937,0.000577384,0.098130222,0,0.163673453
24-10-2024,46.8521,9.82E-05,9.82E-05,0.340193712,0.000414336,0.001748597,78237.51,0,30.3932856,0.64,0,0.751666667,6.5,6.25,6.75,4.5,6.822,196.8,1.338825953,-0.322,5.161,0.5,888.72,46.9543,-0.002176584,-0.011867594,46.9543,-0.002176584,0.000257937,-0.000159746,0.089442949,0,0.149257869
25-10-2024,46.8002,-0.001107741,-0.001108355,0.338709124,0.000306099,0.001738605,78237.51,0,30.3932856,0.64,0,0.751666667,6.5,6.25,6.75,4.5,6.845,196.8,1.338825953,-0.345,5.161,0.5,887.31,46.9543,-0.003281915,-0.011867594,46.9543,-0.003281915,0.000257937,-0.001365678,0.027702034,-0.001107741,0.045916867
28-10-2024,46.7537,-0.000993585,-0.000994079,0.337379002,0.000224462,0.00174027,78237.51,0,30.3932856,0.64,0.103448276,0.767333333,6.5,6.25,6.75,4.5,6.861,196.8,1.338825953,-0.361,5.161,0.5,885.95,46.9543,-0.004272239,-0.011867594,46.9543,-0.004272239,0.000257937,-0.001251522,-0.019235328,-0.000993585,-0.031976239
29-10-2024,46.8193,0.001403098,0.001402114,0.339255475,0.000238575,0.001748304,78237.51,0,30.3932856,0.64,-0.39047619,0.767333333,6.5,6.25,6.75,4.5,6.847,196.8,1.338825953,-0.347,5.161,0.5,886.5,46.9543,-0.002875136,-0.011867594,46.9543,-0.002875136,0.000257937,0.001145161,-0.011074716,0,-0.018495272
30-10-2024,46.8827,0.001354142,0.001353226,0.341069018,0.000191717,0.001696468,78237.51,0,30.3932856,0.64,0,0.752333333,6.5,6.25,6.75,4.5,6.827,196.8,1.338825953,-0.327,5.161,0.5,887.75,46.9543,-0.001524887,-0.011867594,46.9543,-0.001524887,0.000257937,0.001096206,-0.03903401,0,-0.063255738
31-10-2024,46.847,-0.000761475,-0.000761765,0.340047827,0.000209953,0.001682669,78237.51,0,30.3932856,0.64,0,0.738666667,6.5,6.25,6.75,4.5,6.841,196.8,1.338825953,-0.341,5.161,0.5,887.03,46.9543,-0.002285201,-0.011867594,46.9543,-0.002285201,0.000257937,-0.001019411,-0.028516293,-0.000761475,-0.046209336
04-11-2024,46.8945,0.001013939,0.001013425,0.341406554,0.000174156,0.001652493,78237.51,0,30.3932856,,,,6.5,6.25,6.75,4.5,6.797,196.5,-0.152439024,-0.297,6.652,0.5,887.66,46.9543,-0.001273579,-0.011867594,46.9543,-0.001273579,0.000257937,0.000756002,-0.050699708,0,-0.080683199
05-11-2024,46.9,0.000117285,0.000117278,0.34156388,0.000183781,0.001651251,78237.51,0,30.3932856,,,,6.5,6.25,6.75,4.5,6.799,196.5,-0.152439024,-0.299,6.652,0.5,887.56,46.9543,-0.001156444,-0.011867594,46.9543,-0.001156444,0.000257937,-0.000140652,-0.044908589,0,-0.071230423
