Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2020-11-03,29.0287,-0.0012901583282299,-0.0012909912990058,0.0172373917187631,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.74,4.0,,4.25,3.0,5.898,158.9,0.3156565656565746,-1.898,3.684,,968.54,29.1613,-0.00454712238480452,-0.00454712238480452,,,0.00015873015873015873,-0.0014488884869600588,,-0.0012901583282299,
2020-11-04,29.0583,0.0010196805230684,0.0010191610020175,0.0182746488744358,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7400000000000001,4.0,,4.25,3.0,5.886,158.9,0.3156565656565746,-1.886,3.684,,969.57,29.1613,-0.0035320784738678158,-0.00454712238480452,,,0.00015873015873015873,0.0008609503643382413,,0.0,
2020-11-05,29.1295,0.0024502465732683,0.0024472496136617,0.0207696728434862,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.74,4.0,,4.25,3.0,5.86,158.9,0.3156565656565746,-1.86,3.684,,971.23,29.1613,-0.0010904863637766662,-0.00454712238480452,,,0.00015873015873015873,0.002291516414538141,,0.0,
2020-11-06,29.1535,0.0008239070358229,0.0008235678107349,0.0216106921588965,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.74,4.0,,4.25,3.0,5.871,158.9,0.3156565656565746,-1.871,3.684,,971.45,29.1613,-0.000267477787341428,-0.00454712238480452,,,0.00015873015873015873,0.0006651768770927413,,0.0,
2020-11-09,29.1253,-0.0009672938069186,-0.0009677619374772,0.0206224944632895,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7396666666666667,4.0,,4.25,3.0,5.876,158.9,0.3156565656565746,-1.876,3.684,,969.83,29.1613,-0.0012345128646528572,-0.00454712238480452,,,0.00015873015873015873,-0.0011260239656487587,,-0.0009672938069186,
2020-11-10,29.0523,-0.0025064119511215,-0.0025095582599528,0.0180643940455831,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7396666666666666,4.0,,4.25,3.0,5.916,158.9,0.3156565656565746,-1.916,3.684,,967.62,29.1613,-0.0037378306179766253,-0.00454712238480452,,,0.00015873015873015873,-0.0026651421098516587,,-0.0025064119511215,
2020-11-11,29.0751,0.0007847915655558,0.0007844837776775,0.018863362395223,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7396666666666667,4.0,,4.25,3.0,5.903,158.9,0.3156565656565746,-1.903,3.684,,967.9,29.1613,-0.002955972470363173,-0.00454712238480452,,,0.00015873015873015873,0.0006260614068256412,,0.0,
2020-11-12,29.0712,-0.0001341353942032,-0.0001341443911597,0.0187266967564689,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7393333333333333,4.0,,4.25,3.0,5.903,158.9,0.3156565656565746,-1.903,3.684,,967.73,29.1613,-0.0030897113640338263,-0.00454712238480452,,,0.00015873015873015873,-0.0002928655529333587,,-0.0001341353942032,
2020-11-13,29.1291,0.0019916618509039,0.0019896811219652,0.0207556558548962,,,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7330000000000001,4.0,,4.25,3.0,5.878,158.9,0.3156565656565746,-1.878,3.684,,969.88,29.1613,-0.0011042031733838875,-0.00454712238480452,29.1613,-0.0011042031733838875,0.00015873015873015873,0.0018329316921737412,,0.0,
2020-11-17,29.1541,0.0008582482809287,0.000857880196463,0.0216317176417819,0.0007161120392216,0.0022721748021007,61581.1,0.0,0.0,0.87,0.3809523809523809,0.733,4.0,,4.25,3.0,5.877,158.9,0.3156565656565746,-1.877,3.684,,970.15,29.1613,-0.0002469025729305958,-0.00454712238480452,29.1613,-0.0002469025729305958,0.00015873015873015873,0.0006995181221985413,0.245307658537592,0.0,0.6678951502939525
2020-11-18,29.1559,6.17408872165548e-05,6.173898132642481e-05,0.0216947940904375,0.0006946916129069,0.0022753163471855,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7326666666666666,4.0,,4.25,3.0,5.878,158.9,0.3156565656565746,-1.878,3.684,,970.08,29.1613,-0.0001851769296979773,-0.00454712238480452,29.1613,-0.0001851769296979773,0.00015873015873015873,-9.698927151360393e-05,0.23555469763128012,0.0,0.6422276513071428
2020-11-19,29.1676,0.0004012909908457,0.0004012104951501,0.0221047910067,0.0007479882787407,0.0022480254650278,61581.1,0.0,0.0,0.87,0.3809523809523809,0.733,4.0,,4.25,3.0,5.876,158.9,0.3156565656565746,-1.876,3.684,,970.13,29.1676,0.0,-0.00454712238480452,29.1676,0.0,0.00015873015873015873,0.00024256083211554125,0.26212252893822163,0.0,0.7146880407114685
2020-11-20,29.1664,-4.114154061363173e-05,-4.11423869500269e-05,0.0220627400409296,0.0007216075739916,0.0022526366055643,61581.1,0.0,0.0,0.87,0.3809523809523809,0.733,4.0,,4.25,3.0,5.877,158.9,0.3156565656565746,-1.877,3.684,,969.9,29.1676,-4.114154061358343e-05,-0.00454712238480452,29.1676,-4.114154061358343e-05,0.00015873015873015873,-0.00019987169934379046,0.24987493050190718,-4.114154061363173e-05,0.6832015825933621
2020-11-23,29.1553,-0.0003805749081133,-0.0003806473451227,0.0216737686075523,0.0006995794745073,0.0022603192266295,61581.1,0.0,0.0,0.87,0.3809523809523809,0.7330000000000001,4.0,,4.25,3.0,5.9,158.9,0.3156565656565746,-1.9,3.684,,968.53,29.1676,-0.0004217007912889561,-0.00454712238480452,29.1676,-0.0004217007912889561,0.00015873015873015873,-0.0005393050668434587,0.23928005805784355,-0.0003805749081133,0.6589489930316701
