Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2022-03-08,31.5714,-0.0001646789077988,-0.0001646924688589,0.0673080823788725,0.0001948597535277,0.0021501985793418,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.895,167.7,0.9632751354605728,-2.895,3.037,,893.55,31.8471,-0.008656989176408543,-0.033001395573293575,31.7182,-0.004628257593432128,0.00015873015873015873,-0.00032340906652895875,0.016802910737984674,-0.0001646789077988,0.027463726141715557
2022-03-09,31.5443,-0.0008583718175311,-0.0008587404295722,0.0663919352003352,0.0001466017243923,0.0021572736467215,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.845,167.7,0.9632751354605728,-2.845,3.037,,895.54,31.8471,-0.009507930078405924,-0.033001395573293575,31.7182,-0.0054826566450807334,0.00015873015873015873,-0.0010171019762612588,-0.005622112130390758,-0.0008583718175311,-0.00924894428214408
2022-03-10,31.6081,0.0020225524104195,0.0020205098050137,0.0685487687793269,0.0002661300039245,0.0021586065793042,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.809,167.7,0.9632751354605728,-2.809,3.037,,899.3,31.8471,-0.007504607954884456,-0.033001395573293575,31.7182,-0.0034711931950740962,0.00015873015873015873,0.0018638222516893412,0.04975424712596532,0.0,0.08236100172313478
2022-03-11,31.5629,-0.0014300131928208,-0.0014310366374959,0.0670207299427998,0.0002135732702037,0.0021806963282213,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.855,167.7,0.9632751354605728,-2.855,3.037,,896.37,31.8471,-0.00892388945932289,-0.033001395573293575,31.7182,-0.0048962425358311775,0.00015873015873015873,-0.0015887433515509588,0.025149357461585066,-0.0014300131928208,0.041919895927503066
2022-03-14,31.5614,-4.752415018893785e-05,-4.752527949714319e-05,0.0669700206893753,0.000218153409873,0.0021799746661026,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.854,167.7,0.9632751354605728,-2.854,3.037,,896.43,31.8471,-0.008970989509248944,-0.033001395573293575,31.7182,-0.004943533996254532,0.00015873015873015873,-0.00020625430891909658,0.02725868885859296,-4.752415018893785e-05,0.045357132781809355
2022-03-15,31.5764,0.0004752640884118,0.0004751511862057,0.0674771132236209,0.0002129480841265,0.0021791401133407,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.821,167.7,0.9632751354605728,-2.821,3.037,,898.42,31.8471,-0.008499989009988397,-0.033001395573293575,31.7182,-0.004470619392020983,0.00015873015873015873,0.00031653392968164127,0.02488042189876192,0.0,0.04138396324775661
2022-03-16,31.6284,0.0016467995084936,0.0016454450210253,0.0692350340090059,0.0001540656063189,0.0021125301706378,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.788,167.7,0.9632751354605728,-2.788,3.037,,899.27,31.8471,-0.006867187279218575,-0.033001395573293575,31.7182,-0.0028311820973447523,0.00015873015873015873,0.0014880693497634414,-0.0022080406121544618,0.0,-0.003560403024269716
2022-03-17,31.65,0.0006829305307887,0.000682697439851,0.0699652472583196,0.0003713165740827,0.0017851918543524,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.778,167.7,0.9632751354605728,-2.778,3.037,,901.11,31.8471,-0.006188946560283432,-0.033001395573293575,31.7182,-0.002150185067248486,0.00015873015873015873,0.0005242003720585413,0.11908323177383572,0.0,0.24492817857984509
2022-03-21,31.6774,0.0008657187993681,0.0008653442809845,0.0708915362875417,0.0005354202447622,0.0015783390248862,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.781,167.7,0.9632751354605728,-2.781,3.037,,900.3,31.8471,-0.005328585648300863,-0.033001395573293575,31.7182,-0.0012863277235152322,0.00015873015873015873,0.0007069886406379412,0.23866234065856537,0.0,0.7041968744686267
2022-03-22,31.6248,-0.0016604898129265,-0.0016618699541545,0.069113331800787,0.0004755796480032,0.0016273260075934,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.831,167.7,0.9632751354605728,-2.831,3.037,,898.11,31.8471,-0.006980227399041062,-0.033001395573293575,31.7182,-0.0029446816023607596,0.00015873015873015873,-0.0018192199716566587,0.19470560157864672,-0.0016604898129265,0.5396934144700659
2022-03-23,31.6113,-0.0004268801699931,-0.0004269713092708,0.0686569485199659,0.0004499106553149,0.0016355390105959,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.831,167.7,0.9632751354605728,-2.831,3.037,,898.08,31.8471,-0.007404127848375554,-0.033001395573293575,31.7182,-0.0033703047461709538,0.00015873015873015873,-0.0005856103287232588,0.17803335456893615,-0.0004268801699931,0.4989728748437681
2022-03-24,31.6781,0.0021131683923154,0.0021109387924491,0.0709152006058064,0.0003058495247747,0.001230322970251,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.834,167.7,0.9632751354605728,-2.834,3.037,,897.52,31.8471,-0.005306605625001977,-0.033001395573293575,31.7182,-0.0012642583753176067,0.00015873015873015873,0.0019544382335852416,0.11957784224295818,0.0,0.2521067649841085
2022-03-25,31.6922,0.0004451024524829,0.0004450034237705,0.0713918675879974,0.0003061378838674,0.0012303556492159,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.811,167.7,0.9632751354605728,-2.811,3.037,,898.71,31.8471,-0.004863865155697108,-0.033001395573293575,31.7182,-0.0008197186473381151,0.00015873015873015873,0.0002863722937527413,0.11980903670513016,0.0,0.25260090304336313
2022-03-28,31.772,0.0025179697212562,0.0025148049469217,0.0740895998701842,0.0002894435201832,0.0011951738514825,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.836,167.7,0.9632751354605728,-2.836,3.037,,897.31,31.8471,-0.0023581424996311313,-0.033001395573293575,31.772,0.0,0.00015873015873015873,0.0023592395625260413,0.10936765499923652,0.0,0.22399309881572643
2022-03-29,31.6155,-0.0049257207604178,-0.004937892107811,0.0687989344295547,6.905878410298586e-05,0.0014996063859896,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.821,167.7,0.9632751354605728,-2.821,3.037,,898.13,31.8471,-0.007272247708582579,-0.033001395573293575,31.772,-0.004925720760417904,0.00015873015873015873,-0.005084450919147958,-0.05979660760646374,-0.0049257207604178,-0.0884991126476709
2022-03-30,31.7329,0.0037133684426942,0.0037064909107138,0.0727677786642506,0.0001367382618098,0.0016162385306244,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.784,167.7,0.9632751354605728,-2.784,3.037,,900.71,31.8471,-0.0035858838010368386,-0.033001395573293575,31.772,-0.0012306433337529175,0.00015873015873015873,0.0035546382839640412,-0.013606838658790593,0.0,-0.021704399770606883
2022-03-31,31.7378,0.0001544138732987,0.0001544019527037,0.0729334288921041,0.0001065525343163,0.0016068299687171,348489.45,0.0,160.2111709312101,0.28,0.0,0.28,4.0,,4.25,4.0,6.843,167.7,0.9632751354605728,-2.843,3.037,,898.44,31.8471,-0.0034320236379450893,-0.033001395573293575,31.772,-0.0010764194888580655,0.00015873015873015873,-4.316285431458719e-06,-0.03247239933885293,0.0,-0.051495513254765965
2022-04-04,31.6702,-0.0021299522966304,-0.0021322238711602,0.0706481318711038,6.052433402037316e-05,0.0016513465548794,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,,4.25,4.0,6.898,170.1,1.4311270125223707,-2.898,2.569,,893.46,31.8471,-0.005554665887945836,-0.033001395573293575,31.772,-0.003204079063326112,0.00015873015873015873,-0.0022886824553605585,-0.05947014841893984,-0.0021299522966304,-0.09314785420622744
2022-04-05,31.6971,0.0008493789114056,0.000849018393268,0.0715575178158509,6.089575691864783e-05,0.0016515287537156,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,,4.25,4.0,6.899,170.1,1.4311270125223707,-2.899,2.569,,893.3,31.8471,-0.004710004992605359,-0.033001395573293575,31.772,-0.0023574216291073753,0.00015873015873015873,0.0006906487526754413,-0.0592386911771295,0.0,-0.09279556098859539
2022-04-06,31.6948,-7.256184319692771e-05,-7.25644759348301e-05,0.0714797636272666,2.044560284431008e-05,0.0016389766826122,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,,4.25,4.0,6.917,170.1,1.4311270125223707,-2.917,2.569,,892.21,31.8471,-0.0047822250691585836,-0.033001395573293575,31.772,-0.0024298124134457294,0.00015873015873015873,-0.00023129200192708644,-0.08437249739602824,-7.256184319692771e-05,-0.1313209632021589
2022-04-07,31.6971,7.256710880021444e-05,7.256447593494681e-05,0.0715575178158509,-1.7122950095275572e-05,0.0016238630633496,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,,4.25,4.0,6.914,170.1,1.4311270125223707,-2.914,2.569,,892.52,31.8471,-0.004710004992605359,-0.033001395573293575,31.772,-0.0023574216291073753,0.00015873015873015873,-8.616304992994429e-05,-0.10829306534178579,0.0,-0.16699767725408748
2022-04-08,31.481,-0.0068176583977712,-0.0068410048031698,0.0642520047058188,-0.0002260901229661,0.0020437099160962,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.119,170.1,1.4311270125223707,-3.119,2.569,0.5,880.66,31.8471,-0.011495552185285298,-0.033001395573293575,31.772,-0.009159007931511923,0.00015873015873015873,-0.006976388556501359,-0.18829496234543797,-0.0068176583977712,-0.24798331184390468
2022-04-11,31.4024,-0.0024967440678504,-0.0024998661310652,0.0615948398263714,-0.0003313988947898,0.0020774595004168,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.149,170.1,1.4311270125223707,-3.149,2.569,0.5,878.41,31.8471,-0.01396359480141052,-0.033001395573293575,31.772,-0.011632884300642025,0.00015873015873015873,-0.0026554742265805587,-0.23592712802423074,-0.0024967440678504,-0.3111622493391594
2022-04-12,31.4005,-6.05049295594462e-05,-6.050676005653313e-05,0.061530608105367,-0.0003235370651534,0.0020780428694665,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.189,170.1,1.4311270125223707,-3.189,2.569,0.5,875.41,31.8471,-0.01402325486465016,-0.033001395573293575,31.772,-0.011692685383356336,0.00015873015873015873,-0.00021923508828960493,-0.23207761060644522,-6.05049295594462e-05,-0.3054874743057286
2022-04-13,31.3318,-0.0021878632505851,-0.00219026012004,0.059208124298522,-0.0003908943058774,0.0021053687275219,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.215,170.1,1.4311270125223707,-3.215,2.569,0.5,872.74,31.8471,-0.016180437151263376,-0.033001395573293575,31.772,-0.01385496663729061,0.00015873015873015873,-0.002346593409315259,-0.26105852975908456,-0.0021878632505851,-0.34540460151732777
2022-04-18,31.421,0.0028469478293617,0.0028429029486146,0.062223634568836,-0.0002662411808196,0.0021838787215795,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.153,170.1,1.4311270125223707,-3.153,2.569,0.5,875.8,31.8471,-0.013379554182327487,-0.033001395573293575,31.772,-0.011047463175122722,0.00015873015873015873,0.0026882176706315413,-0.19459475260714024,0.0,-0.26557373499602044
2022-04-19,31.5473,0.0040196047229559,0.0040115476953855,0.0664933537071843,-0.0001480395767039,0.0023171957459407,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.151,170.1,1.4311270125223707,-3.151,2.569,0.5,877.36,31.8471,-0.009413729978553814,-0.033001395573293575,31.772,-0.0070722648873221255,0.00015873015873015873,0.003860874564225742,-0.1323883560426277,0.0,-0.19170700901683868
2022-04-20,31.4706,-0.0024312698709556,-0.0024342302067719,0.0639004205487416,-0.0002028908435146,0.0023520256632792,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.105,170.1,1.4311270125223707,-3.105,2.569,0.5,879.98,31.8471,-0.011822112531439284,-0.033001395573293575,31.772,-0.009486340173737803,0.00015873015873015873,-0.0025900000296857585,-0.15374874853219625,-0.0024312698709556,-0.22262819807209888
2022-04-21,31.4585,-0.0003844858375754,-0.0003845597712066,0.0634913659044502,-0.0001381247424435,0.0023180106097317,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.144,170.1,1.4311270125223707,-3.144,2.569,0.5,878.14,31.8471,-0.012202052934176118,-0.033001395573293575,31.772,-0.009867178647865973,0.00015873015873015873,-0.0005432159963055588,-0.12806451356494133,-0.0003844858375754,-0.18482258458615178
2022-04-22,31.4405,-0.0005721823990336,-0.0005723461578521,0.0628828548633555,-0.0001413704970927,0.0023185664091746,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.167,170.1,1.4311270125223707,-3.167,2.569,0.5,876.3,31.8471,-0.012767253533288775,-0.033001395573293575,31.772,-0.010433715220949212,0.00015873015873015873,-0.0007309125577637587,-0.1294337115535717,-0.0005721823990336,-0.18693192782855866
2022-04-25,31.5825,0.0045164676134286,0.0045062989796179,0.0676833308542141,1.4667720281491547e-05,0.0024695471485066,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.043,170.1,1.4311270125223707,-3.043,2.569,0.5,884.23,31.8471,-0.008308448806955783,-0.033001395573293575,31.772,-0.005964371144403843,0.00015873015873015873,0.004357737454698442,-0.05833556914909863,0.0,-0.08957761781465474
2022-04-26,31.5649,-0.0005572706403862,-0.0005574259733805,0.0670883422806993,2.4704426186320887e-05,0.0024664865688281,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.053,170.1,1.4311270125223707,-3.053,2.569,0.5,884.3,31.8471,-0.008861089392754743,-0.033001395573293575,31.772,-0.0065183180158629285,0.00015873015873015873,-0.0007160007991163588,-0.054338723850223924,-0.0005572706403862,-0.08327981906084395
2022-04-27,31.6328,0.0021511235581292,0.0021488132044923,0.0693837811523847,2.899013110997754e-05,0.0024701866086891,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.083,170.1,1.4311270125223707,-3.083,2.569,0.5,882.37,31.8471,-0.0067290271327688075,-0.033001395573293575,31.772,-0.00438121616517685,0.00015873015873015873,0.001992393399399041,-0.05252235890349669,0.0,-0.08061680261007721
2022-04-28,31.5948,-0.0012012847424193,-0.0012020068633086,0.0680991467322955,3.661441279002957e-05,0.0024658773094022,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.155,170.1,1.4311270125223707,-3.155,2.569,0.5,877.71,31.8471,-0.007922228397562157,-0.033001395573293575,31.772,-0.005577237819463652,0.00015873015873015873,-0.0013600149011494588,-0.049522231083642676,-0.0012012847424193,-0.0759825783255612
2022-04-29,31.6399,0.001427450086723,0.0014264322483418,0.0696238049519275,8.57802206870965e-05,0.0024788123026398,262270.81,0.0,95.83317248535624,,,,4.0,3.75,4.25,4.0,7.139,170.1,1.4311270125223707,-3.139,2.569,0.5,878.66,31.8471,-0.006506086896452119,-0.033001395573293575,31.772,-0.004157748961349543,0.00015873015873015873,0.0012687199279928412,-0.029429391634604753,0.0,-0.04536653690006452
2022-05-02,31.6374,-7.901415617628249e-05,-7.901727795916506e-05,0.0695392895295532,6.730427920082678e-05,0.0024778746538867,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.0,3.75,4.25,4.0,7.119,171.7,0.9406231628453776,-3.119,3.059,0.5,879.86,31.8471,-0.006584586979662247,-0.033001395573293575,31.772,-0.00423643459650003,0.00015873015873015873,-0.00023774431490644122,-0.036896894435691295,-7.901415617628249e-05,-0.056906013847537816
2022-05-04,30.8752,-0.0240917395234754,-0.0243866924002872,0.0437722275560843,-0.0007906470218648,0.0050416821236469,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.378,171.7,0.9406231628453776,-2.978,3.459,0.5,863.84,31.8471,-0.030517692348753938,-0.033001395573293575,31.772,-0.028226111041168293,0.00017460317460317462,-0.024266342698078574,-0.1884105855600741,-0.0240917395234754,-0.20986019936401307
2022-05-05,30.7913,-0.0027173913043477,-0.0027210901143606,0.0409358899812037,-0.000903991083036,0.0050456321393425,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.403,171.7,0.9406231628453776,-3.003,3.459,0.5,862.53,31.8471,-0.033152155141284494,-0.033152155141284494,31.772,-0.03086680095681729,0.00017460317460317462,-0.0028919944789508743,-0.2108317478259507,-0.0027173913043477,-0.23540195893910806
2022-05-06,30.7896,-5.521040034028868e-05,-5.521192449054111e-05,0.0408784194939892,-0.0009346887230263,0.0050372885156526,262270.81,0.0,95.83317248535624,,,,4.4,4.15,4.65,4.0,7.451,171.7,0.9406231628453776,-3.051,3.459,0.5,859.49,31.8471,-0.03320553519786734,-0.03320553519786734,31.772,-0.03092030718871958,0.00017460317460317462,-0.0002298135749434633,-0.21738008056143707,-5.521040034028868e-05,-0.24235124645118758
2022-05-09,30.786,-0.0001169225972406,-0.0001169294332203,0.0407567172857703,-0.0008832364825034,0.0050375025501168,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.465,171.7,0.9406231628453776,-3.065,3.459,0.5,858.18,31.8471,-0.03331857531768983,-0.03331857531768983,31.772,-0.031033614503336183,0.00017460317460317462,-0.0002915257718437746,-0.20726203767892531,-0.0001169225972406,-0.2305716016004931
2022-05-10,30.9571,0.0055577210420321,0.0055423338957594,0.0465409527930655,-0.0006837497754359,0.0051728747116505,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.301,171.7,0.9406231628453776,-2.901,3.459,0.5,867.93,31.8471,-0.027946029622791416,-0.03331857531768983,31.772,-0.02564836963363962,0.00017460317460317462,0.005383117867428925,-0.16337635916604892,0.0,-0.18643516155336395
2022-05-11,31.0406,0.0026972810760697,0.0026936499414629,0.0493637679003664,-0.0006642793526441,0.0051848505985572,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.215,171.7,0.9406231628453776,-2.815,3.459,0.5,873.25,31.8471,-0.025324126843574445,-0.03331857531768983,31.772,-0.023020269419614665,0.00017460317460317462,0.0025226779014665256,-0.15934578997874882,0.0,-0.1822566948757957
2022-05-12,31.0099,-0.0009890272739574,-0.0009895166841517,0.0483259185136102,-0.0007120836768588,0.0051808792083432,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.244,171.7,0.9406231628453776,-2.844,3.459,0.5,874.7,31.8471,-0.026288107865394424,-0.03331857531768983,31.772,-0.02398652901926225,0.00017460317460317462,-0.0011636304485605745,-0.16879712962316318,-0.0009890272739574,-0.19331042751788585
2022-05-13,31.0049,-0.00016123883018,-0.0001612518305576,0.0481568876688618,-0.0008013906285733,0.0051462563725674,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.318,171.7,0.9406231628453776,-2.918,3.459,0.5,868.08,31.8471,-0.02644510803181457,-0.03331857531768983,31.7378,-0.023092337843202766,0.00017460317460317462,-0.00033584200478317466,-0.18738934124558268,-0.00016123883018,-0.21326422827779146
2022-05-17,31.0379,0.0010643478933975,0.0010637818767686,0.0492724912442021,-0.0006017216734461,0.0050966843020233,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.366,171.7,0.9406231628453776,-2.966,3.459,0.5,865.04,31.8471,-0.025408906933441368,-0.03331857531768983,31.7378,-0.022052568230942267,0.00017460317460317462,0.0008897447187943254,-0.15013952043968068,0.0,-0.1703752677813219
2022-05-18,31.052,0.0004542833116931,0.0004541801562695,0.0497491582263931,-0.0007103578444795,0.0050359077004248,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.355,171.7,0.9406231628453776,-2.955,3.459,0.5,865.67,31.8471,-0.024966166464136498,-0.03331857531768983,31.7378,-0.021608303032976464,0.00017460317460317462,0.0002796801370899254,-0.17362887894607945,0.0,-0.1946809767317326
2022-05-19,31.0847,0.0010530722658765,0.0010525181742429,0.0508546199510486,-0.0006804025647269,0.0050438954592636,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.32,171.7,0.9406231628453776,-2.92,3.459,0.5,867.38,31.8471,-0.02393938537574848,-0.03331857531768983,31.6971,-0.019320379466891212,0.00017460317460317462,0.0008784690912733254,-0.167519893324782,0.0,-0.18812922142079977
2022-05-20,31.0948,0.0003249186899021,0.0003248659152559,0.0511960622574407,-0.0005985735318425,0.0050394791650578,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.0,7.359,171.7,0.9406231628453776,-2.959,3.459,0.5,865.44,31.8471,-0.023622245039579794,-0.03331857531768983,31.6971,-0.01900173832937397,0.00017460317460317462,0.0001503155152989254,-0.15153409150231603,0.0,-0.1697373625462245
2022-05-23,31.0957,2.8943746221310462e-05,2.894332735917008e-05,0.0512264878094954,-0.0006259213706819,0.0050335732558018,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.386,171.7,0.9406231628453776,-2.986,3.459,0.5,863.66,31.8471,-0.02359398500962412,-0.03331857531768983,31.6971,-0.018973344564644657,0.00017460317460317462,-0.00014565942838186416,-0.15725008777375407,0.0,-0.17593357837065982
2022-05-24,31.1145,0.0006045851998828,0.0006044025118807,0.0518620437857499,-0.0006033498025793,0.0050376567736609,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.359,171.7,0.9406231628453776,-2.959,3.459,0.5,865.41,31.8471,-0.023003664383884292,-0.03331857531768983,31.6971,-0.018380230368077816,0.00017460317460317462,0.0004299820252796254,-0.15274708128988207,0.0,-0.17100328503289255
2022-05-25,31.1489,0.0011055938549551,0.0011049831361655,0.05302497599762,-0.0005689155777075,0.0050459599427982,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.305,171.7,0.9406231628453776,-2.905,3.459,0.5,868.28,31.8471,-0.02192350323891343,-0.03331857531768983,31.6399,-0.015518380273009702,0.00017460317460317462,0.0009309906803519253,-0.145776473200908,0.0,-0.16346854453192355
2022-05-26,31.1322,-0.000536134502342,-0.0005362782738338,0.0524604129761598,-0.0003595314478598,0.0049061139792277,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.294,171.7,0.9406231628453776,-2.894,3.459,0.5,869.17,31.8471,-0.022447883794756825,-0.03331857531768983,31.6399,-0.01604619483626686,0.00017460317460317462,-0.0007107376769451746,-0.10736138974466904,-0.000536134502342,-0.1200242335617101
2022-05-27,31.1136,-0.0005974521556458,-0.0005976307013035,0.0518316182336953,-0.000296221717453,0.0048898112288479,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.35,171.7,0.9406231628453776,-2.95,3.459,0.5,865.45,31.8471,-0.023031924413839857,-0.03331857531768983,31.6399,-0.016634060158217917,0.00017460317460317462,-0.0007720553302489747,-0.09488026499690129,-0.0005974521556458,-0.10582324675003546
2022-05-30,31.0566,-0.0018319962974391,-0.0018336764549979,0.0499046666035618,-0.0003552714297157,0.0048975567337903,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.409,171.7,0.9406231628453776,-3.009,3.459,0.5,862.59,31.8471,-0.024821726311029937,-0.03331857531768983,31.6399,-0.018435582919035815,0.00017460317460317462,-0.0020065994720422746,-0.10689521866232846,-0.0018319962974391,-0.11952981696385274
2022-05-31,30.8879,-0.0054320176709621,-0.0054468247247461,0.0442015659017456,-0.0004634099103949,0.0049746250544765,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.415,171.7,0.9406231628453776,-3.015,3.459,0.5,861.71,31.8471,-0.030118911926046727,-0.03331857531768983,31.6399,-0.02376745817780721,0.00017460317460317462,-0.005606620845565275,-0.12708354343391556,-0.0054320176709621,-0.14230353638032442
2022-06-01,30.9444,0.001829195251215,0.0018275243109219,0.0461116144474043,-0.0004973349963331,0.004954701637784,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.414,172.6,0.5241700640652436,-3.014,3.876,0.5,861.86,31.8471,-0.028344810045498627,-0.03331857531768983,31.6399,-0.021981738248224525,0.00017460317460317462,0.0016545920766118255,-0.13454839753852244,0.0,-0.15005900462956415
2022-06-02,30.9457,4.201083233135172e-05,4.200994990104947e-05,0.0461555624670388,-0.0006299214593539,0.0048823530069659,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.434,172.6,0.5241700640652436,-3.034,3.876,0.5,860.78,31.8471,-0.028303990002229478,-0.03331857531768983,31.6399,-0.021940650887012983,0.00017460317460317462,-0.0001325923422718229,-0.1638068218447512,0.0,-0.1800226645630281
2022-06-03,30.9179,-0.0008983477510606,-0.0008987515072286,0.0452157509702368,-0.0005788240553574,0.0048708585375344,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.456,172.6,0.5241700640652436,-3.056,3.876,0.5,859.78,31.8471,-0.029176910927525633,-0.03331857531768983,31.6399,-0.02281928830369253,0.00017460317460317462,-0.0010729509256637746,-0.15381157550658103,-0.0008983477510606,-0.16877498744060335
2022-06-06,30.8718,-0.0014910456402278,-0.0014921583549883,0.0436572865816553,-0.0006157093821125,0.0048735252020115,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.5,172.6,0.5241700640652436,-3.1,3.876,0.5,857.16,31.8471,-0.03062445246191963,-0.03331857531768983,31.6399,-0.02427630934358201,0.00017460317460317462,-0.0016656488148309744,-0.1614044906728626,-0.0014910456402278,-0.1773483115684133
2022-06-07,30.7474,-0.0040295674369489,-0.0040377080198578,0.0394517991643115,-0.000730955550043,0.0049131781651343,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.4,4.15,4.65,4.5,7.518,172.6,0.5241700640652436,-3.118,3.876,0.5,855.52,31.8471,-0.03453061660245366,-0.03453061660245366,31.6399,-0.028208053754910787,0.00017460317460317462,-0.004204170611552075,-0.18366606932255697,-0.0040295674369489,-0.2023919576033608
2022-06-08,30.7906,0.0014049968452618,0.0014040107607166,0.040912225662939,-0.0008346712423152,0.0048307363800121,262270.81,0.0,95.83317248535624,0.28,0.0,0.28,4.9,4.65,5.15,4.5,7.494,172.6,0.5241700640652436,-2.594,4.376,0.5,857.42,31.8471,-0.033174135164583264,-0.03453061660245366,31.6399,-0.02684268913618562,0.00019444444444444446,0.0012105524008173556,-0.20851692385909462,0.0,-0.2259209230346321
