Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2020-11-10,67.4434,-0.0002045741596152,-0.0002045950877629,0.0119950783266309,,,14023.02,0.0,0.0,1.16,0.0,,4.0,,4.25,3.0,5.916,158.9,0.3156565656565746,-1.916,3.684,,967.62,67.4572,-0.00020457415961533187,-0.0009131009949090453,,,0.00015873015873015873,-0.0003633043183453587,,-0.0002045741596152,
2020-11-11,67.4604,0.0002520632115226,0.0002520314489286,0.012250165056119,,,14023.02,0.0,0.0,1.16,0.0,,4.0,,4.25,3.0,5.903,158.9,0.3156565656565746,-1.903,3.684,,967.9,67.4604,0.0,-0.0009131009949090453,,,0.00015873015873015873,9.333305279244129e-05,,0.0,
2020-11-12,67.4896,0.0004328465292229,0.0004327528781873,0.012688314026769,,,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.903,158.9,0.3156565656565746,-1.903,3.684,,967.73,67.4896,0.0,-0.0009131009949090453,,,0.00015873015873015873,0.0002741163704927413,,0.0,
2020-11-13,67.5467,0.0008460562812642,0.0008456985773928,0.0135451053358142,,,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.878,158.9,0.3156565656565746,-1.878,3.684,,969.88,67.5467,0.0,-0.0009131009949090453,67.5467,0.0,0.00015873015873015873,0.0006873261225340412,,0.0,
2020-11-17,67.5862,0.0005847806036416,0.000584609686094,0.0141378068543305,0.0004683835516797,0.0008067004309888,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.877,158.9,0.3156565656565746,-1.877,3.684,,970.15,67.5862,0.0,-0.0009131009949090453,67.5862,0.0,0.00015873015873015873,0.0004260504449114413,0.3838517757700908,0.0,1.8588474489865954
2020-11-18,67.598,0.0001745918545501,0.000174576615166,0.0143148670547985,0.0004381910360017,0.000799927663926,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.878,158.9,0.3156565656565746,-1.878,3.684,,970.08,67.598,0.0,-0.0009131009949090453,67.598,0.0,0.00015873015873015873,1.586169581994126e-05,0.34935768554368196,0.0,1.6776019595961806
2020-11-19,67.6305,0.0004807834551316,0.0004806679157977,0.0148025328611727,0.0004630606070154,0.0007888227412526,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.876,158.9,0.3156565656565746,-1.876,3.684,,970.13,67.6305,0.0,-0.0009131009949090453,67.6305,0.0,0.00015873015873015873,0.00032205329640144125,0.3858033400533058,0.0,1.859109200755502
2020-11-20,67.6591,0.0004228861238642,0.0004227967327279,0.015231678770782,0.0004629135695624,0.0007888300485422,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.877,158.9,0.3156565656565746,-1.877,3.684,,969.9,67.6591,0.0,-0.0009131009949090453,67.6591,0.0,0.00015873015873015873,0.0002641559651340413,0.3856133667757031,0.0,1.8582109709419112
2020-11-23,67.6828,0.0003502854752723,0.0003502241396381,0.0155872996818917,0.0004514106596128,0.0007878388338797,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.9,158.9,0.3156565656565746,-1.9,3.684,,968.53,67.6828,0.0,-0.0009131009949090453,67.6828,0.0,0.00015873015873015873,0.00019155531654214129,0.37149793624842703,0.0,1.7879414141390344
2020-11-24,67.7224,0.0005850821774511,0.0005849110836066,0.0161815017105813,0.0003469614740371,0.0004918767663442,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.88,158.9,0.3156565656565746,-1.88,3.684,,969.75,67.7224,0.0,-0.0009131009949090453,67.7224,0.0,0.00015873015873015873,0.0004263520187209413,0.3826798258960391,0.0,1.149876958185273
2020-11-25,67.7507,0.0004178824140905,0.0004177951255512,0.0166061460896702,0.0003155820441606,0.0004536089196989,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.885,158.9,0.3156565656565746,-1.885,3.684,,969.52,67.7507,0.0,-0.0009131009949090453,67.7507,0.0,0.00015873015873015873,0.0002591522553603413,0.34578659858488336,0.0,0.9581847133686585
2020-11-26,67.7883,0.0005549758157481,0.0005548218736235,0.017170337914891,0.0003231543281192,0.0004557112760108,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.872,158.9,0.3156565656565746,-1.872,3.684,,970.35,67.7883,0.0,-0.0009131009949090453,67.7883,0.0,0.00015873015873015873,0.0003962456570179413,0.3608077702802396,0.0,1.0044426637560138
2020-11-27,67.7565,-0.0004691075008519,-0.0004692175661986,0.016693175679731,0.0002983318846366,0.0004781227577323,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.911,158.9,0.3156565656565746,-1.911,3.684,,967.69,67.7883,-0.00046910750085197656,-0.0009131009949090453,67.7883,-0.00046910750085197656,0.00015873015873015873,-0.0006278376595820587,0.29197883524430107,-0.0004691075008519,0.7844609925696598
2020-12-01,67.7316,-0.0003674924177016,-0.000367559959588,0.0163195486465397,0.0002705951382689,0.0004920763032442,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.93,157.3,-1.0069225928256764,-1.93,5.007,,966.5,67.7883,-0.0008364275251039841,-0.0009131009949090453,67.7883,-0.0008364275251039841,0.00015873015873015873,-0.0005262225764317587,0.22733258805854922,-0.0003674924177016,0.6080567735597101
2020-12-02,67.735,5.019813499163028e-05,5.019687510741435e-05,0.0163705659924373,0.0002889885856273,0.0004721252513254,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.92,157.3,-1.0069225928256764,-1.92,5.007,,966.92,67.7883,-0.0007862713772141686,-0.0009131009949090453,67.7883,-0.0007862713772141686,0.00015873015873015873,-0.00010853202373852845,0.27589803030330495,0.0,0.7718803559706681
2020-12-03,67.7393,6.348268989442296e-05,6.34806749537403e-05,0.016435087929896,0.0002606755602366,0.0004586989507829,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.932,157.3,-1.0069225928256764,-1.932,5.007,,966.58,67.7883,-0.0007228386019417302,-0.0009131009949090453,67.7883,-0.0007228386019417302,0.00015873015873015873,-9.524746883573577e-05,0.22224904010013946,0.0,0.60410412346309
2020-12-04,67.8068,0.000996467338753,0.0009959711947412,0.0174479322969807,0.0002812941625602,0.0004776605739048,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.897,157.3,-1.0069225928256764,-1.897,5.007,,968.28,67.8068,0.0,-0.0009131009949090453,67.8068,0.0,0.00015873015873015873,0.0008377371800228413,0.2565922550989642,0.0,0.7262850408925106
2020-12-07,67.8379,0.0004586560639936,0.0004585509134518,0.0179145909609266,0.0002897412573383,0.0004785092507317,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.924,157.3,-1.0069225928256764,-1.924,5.007,,967.0,67.8379,0.0,-0.0009131009949090453,67.8379,0.0,0.00015873015873015873,0.0002999259052634413,0.27379010626816325,0.0,0.7763405089301603
2020-12-08,67.8296,-0.0001223504854956,-0.0001223579709269,0.0177900486165294,0.0002936429507752,0.0004745063882523,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.939,157.3,-1.0069225928256764,-1.939,5.007,,965.72,67.8379,-0.0001223504854956525,-0.0009131009949090453,67.8379,-0.0001223504854956525,0.00015873015873015873,-0.00028108064422575874,0.28432239351290645,-0.0001223504854956,0.8105111452876427
2020-12-09,67.884,0.0008020097420595,0.0008016883040991,0.0186063261508913,0.0002941997664255,0.0004751126442402,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.917,157.3,-1.0069225928256764,-1.917,5.007,,967.63,67.884,0.0,-0.0009131009949090453,67.884,0.0,0.00015873015873015873,0.0006432795833293413,0.28513155635325865,0.0,0.8138563083635331
2020-12-10,67.9303,0.0006820458429084,0.0006818133553479,0.0193010623612026,0.0002846850967372,0.0004638899678099,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.916,157.3,-1.0069225928256764,-1.916,5.007,,967.48,67.9303,0.0,-0.0009131009949090453,67.9303,0.0,0.00015873015873015873,0.0005233156841782413,0.2715189953378223,0.0,0.7566953400877175
2020-12-11,67.886,-0.0006521390307419,-0.0006523517658932,0.0186363363543602,0.0002791305450531,0.0004743106837041,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.956,157.3,-1.0069225928256764,-1.956,5.007,,965.01,67.9303,-0.0006521390307419059,-0.0009131009949090453,67.9303,-0.0006521390307419059,0.00015873015873015873,-0.0008108691894720587,0.25384287231883657,-0.0006521390307419,0.660249345212204
2020-12-14,67.9236,0.0005538697227704,0.0005537163935492,0.0192005281795808,0.0002952656825556,0.0004751771613111,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.946,157.3,-1.0069225928256764,-1.946,5.007,,965.23,67.9303,-9.863050803557843e-05,-0.0009131009949090453,67.9303,-9.863050803557843e-05,0.00015873015873015873,0.00039513956404024124,0.28733603999132196,0.0,0.7487309049170912
2020-12-15,67.9346,0.0001619466577156,0.0001619335457712,0.0193655842986615,0.0003141309377267,0.0004573580750643,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.941,157.3,-1.0069225928256764,-1.941,5.007,,965.37,67.9346,0.0,-0.0009131009949090453,67.9346,0.0,0.00015873015873015873,3.2164989854412682e-06,0.3397792396574119,0.0,0.8984683973633157
2020-12-16,67.9529,0.0002693767240846,0.0002693404486892,0.0196401776604044,0.0003112722139587,0.000457360945951,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.944,157.3,-1.0069225928256764,-1.944,5.007,,965.1,67.9529,0.0,-0.0009131009949090453,67.9529,0.0,0.00015873015873015873,0.00011064656535444127,0.3335266305071024,0.0,0.8819403401753882
2020-12-17,67.9524,-7.358037699689568e-06,-7.358064770181754e-06,0.019632675109537,0.0003259800467738,0.0004388005776485,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.952,157.3,-1.0069225928256764,-1.952,5.007,,964.89,67.9529,-7.358037699677091e-06,-0.0009131009949090453,67.9529,-7.358037699677091e-06,0.00015873015873015873,-0.0001660881964298483,0.3811523880389418,-7.358037699689568e-06,1.056694465022982
2020-12-18,67.9616,0.00013538888987,0.0001353797256214,0.0197707220454954,0.0003259852519678,0.000438798237838,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.959,157.3,-1.0069225928256764,-1.959,5.007,,963.92,67.9616,0.0,-0.0009131009949090453,67.9616,0.0,0.00015873015873015873,-2.3341268860158738e-05,0.3811662828495476,0.0,1.056727351739847
2020-12-21,67.9711,0.0001397848196629,0.0001397750506753,0.019913270511974,0.0002862171414068,0.0003964178325396,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.957,157.3,-1.0069225928256764,-1.957,5.007,,963.17,67.9711,0.0,-0.0009131009949090453,67.9711,0.0,0.00015873015873015873,-1.894533906725873e-05,0.32159749691359524,0.0,0.8054701293538835
2020-12-22,67.9931,0.0003236669702268,0.0003236146013728,0.0202433827501349,0.0002692571985946,0.0003828951481317,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.951,157.3,-1.0069225928256764,-1.951,5.007,,963.71,67.9931,0.0,-0.0009131009949090453,67.9931,0.0,0.00015873015873015873,0.00016493681149664128,0.2886613748013938,0.0,0.6983162298424374
2020-12-23,68.0075,0.000211786195952,0.0002117637724216,0.020459456215113,0.0002709297367512,0.000382518118828,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.95,157.3,-1.0069225928256764,-1.95,5.007,,963.67,68.0075,0.0,-0.0009131009949090453,68.0075,0.0,0.00015873015873015873,5.305603722184128e-05,0.2933183357818622,0.0,0.7088834226414258
2020-12-24,68.0273,0.000291144359078,0.0002911019847836,0.0207565572294579,0.0002874536873743,0.0003718266500479,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.929,157.3,-1.0069225928256764,-1.929,5.007,,964.78,68.0273,0.0,-0.0009131009949090453,68.0273,0.0,0.00015873015873015873,0.00013241420034784126,0.34619231469167505,0.0,0.8237715945062496
2020-12-28,68.0802,0.0007776289813061,0.0007773267845443,0.0215503271112178,0.0003049725463671,0.000382334421826,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.925,157.3,-1.0069225928256764,-1.925,5.007,,966.0,68.0802,0.0,-0.0009131009949090453,68.0802,0.0,0.00015873015873015873,0.0006188988225759413,0.3824986171490371,0.0,0.9358842638715387
2020-12-29,68.1444,0.0009430054553305,0.000942561105014,0.0225136546425783,0.000321977843904,0.0003991917492054,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.927,157.3,-1.0069225928256764,-1.927,5.007,,965.34,68.1444,0.0,-0.0009131009949090453,68.1444,0.0,0.00015873015873015873,0.0007842752966003413,0.40894553932734984,0.0,1.0447103752638638
2020-12-30,68.1844,0.0005869888061234,0.0005868165955812,0.0231138587119619,0.0003133422613993,0.0003901636672233,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.899,157.3,-1.0069225928256764,-1.899,5.007,,966.54,68.1844,0.0,-0.0009131009949090453,68.1844,0.0,0.00015873015873015873,0.0004282586473932413,0.3962749883132547,0.0,0.9894466045739928
2020-12-31,68.2138,0.0004311836725117,0.0004310907395451,0.023555008702959,0.000308222363695,0.0003874774455447,14023.02,0.0,0.0,1.16,0.0,1.16,4.0,,4.25,3.0,5.894,157.3,-1.0069225928256764,-1.894,5.007,,966.86,68.2138,0.0,-0.0009131009949090453,68.2138,0.0,0.00015873015873015873,0.00027245351378154127,0.38580879141147295,0.0,0.956681605509493
2021-01-01,68.232,0.0002668081825083,0.000266772595535,0.0238281015545285,0.0003112962412936,0.0003867458807972,12991.56,-7.35547692294528,-7.35547692294528,1.16,0.0,1.16,4.0,,4.25,3.0,5.898,156.3,-0.6357279084551859,-1.898,4.636,,966.18,68.232,0.0,-0.0009131009949090453,68.232,0.0,0.00015873015873015873,0.00010807802377814124,0.3944866387430882,0.0,0.9763530135060938
2021-01-04,68.3394,0.0015740415054519,0.0015728040005406,0.0254396494808233,0.0003477381763043,0.0004496572702808,12991.56,0.0,-7.35547692294528,1.16,0.0,1.16,4.0,,4.25,3.0,5.858,156.3,-0.6357279084551859,-1.858,4.636,,969.72,68.3394,0.0,-0.0009131009949090453,68.3394,0.0,0.00015873015873015873,0.0014153113467217412,0.4203379552966625,0.0,1.209564697701186
